time,p1_cond1,p2_cond1,p3_cond1,p4_cond1,p5_cond1,p6_cond1,p7_cond1,p8_cond1,p9_cond1,p10_cond1,p1_cond2,p2_cond2,p3_cond2,p4_cond2,p5_cond2,p6_cond2,p7_cond2,p8_cond2,p9_cond2,p10_cond2
0.0,0.09934283060224654,-0.027652860234236933,0.1295377076201385,0.3046059712816051,-0.046830674944667194,-0.04682739138983611,0.3158425631014783,0.15348694583058176,-0.09389487718699042,0.10851200871719294,0.41524806359545935,0.40931717832322917,0.14087136547399698,0.43398196165971253,0.6465658163643491,0.24515357618464095,0.7096965302101185,0.5975549642168676,0.35315333560579243,0.4716940725324305
2.004008016032064,-0.052614108303488595,-0.05307652045504752,0.08846188457221069,-0.34258661867255574,-0.30491413624360275,-0.07238807558919069,-0.1624967938078809,0.10291889677805863,-0.14153538484523834,-0.24239131000805444,0.8597337917872105,0.6867789929601771,0.5418261612386335,0.492532766866807,0.5553912443493358,0.4377167186705432,0.11911952911520096,0.9485050123659501,0.5711344300988842,0.6196988832835113
4.008016032064128,0.3732042546145729,0.03491924073295494,0.09358014176784685,-0.20487513641242927,-0.028802044074774463,0.1022590187722353,-0.1501242146541985,0.1552141044993965,-0.04005323715349893,0.021735750871606715,0.5684929508548804,0.43305114068534456,0.542889604640508,0.26019554839139986,1.035491800440923,0.3331721011457829,0.37368124406082626,0.49202265995298206,0.8376896458007377,0.5829763006827929
6.012024048096192,-0.0003903670450486896,0.4904065923026183,0.11725151045324392,-0.09159123039034939,0.2844599378214685,-0.12421777459337377,0.1617236744017818,-0.2719830693751244,-0.14568625437885543,0.1593232025746554,0.37272379619473817,0.8708186275522987,0.7661510807579269,0.7276379468441212,0.7630978036349988,1.098823335517321,1.0569699344080532,0.48260788680017164,0.9447279539630611,0.6965845933526107
8.016032064128256,0.3073280602404102,0.19390840047932223,0.13650508776368,0.09941400512347036,-0.13606965383215736,0.015665902562386397,0.06750699004937061,0.3710591894851113,0.2283584021550204,-0.19297328683121867,0.7594539074688781,0.3211805779126624,0.625557591163689,0.4970700261740152,0.82524650721999,0.8738508443218892,0.2447374740380659,0.6552277714404741,0.8840070452001786,0.6222989517786391
10.020040080160319,0.2638789209618393,0.12204567099961698,0.06367772702168853,0.32139738485105385,0.4052620315820705,0.38531815090612,0.031218622438352578,0.13721965191263738,0.2653148133635931,0.39417115250735213,0.8448748560833532,0.7692952206082971,0.7673941734734055,0.6447991314692207,0.4557459662557384,0.4747560975978748,0.8409326299739437,0.7029537781866569,0.6713596781614354,0.6142841186184098
12.024048096192384,0.1423349279279513,0.20103798016424587,0.016902780695803643,-0.0010715493191248704,0.4006749399758489,0.5094177812111739,0.22376775118094253,0.4388763550754141,0.3104969805065361,0.10914582457598443,0.677132006400859,0.9475521343946373,0.671120959123404,0.4699568328366956,0.886900130605044,0.6971944427240659,0.7444489486035646,1.0596854367769115,0.7340576640269079,0.7960065101207544
14.028056112224448,0.3491739957157047,0.5845021879072158,0.2697296667920316,0.5898236057768231,-0.24705414620392702,0.4412753754890667,0.29430428826165617,0.2170934045208484,0.29524702992112234,-0.12061890830615668,0.5411101763543568,0.7329609841438298,0.8988000836557422,0.46582012784577337,0.8170638932371638,0.7970530891429831,0.7851523657315097,0.9843266543456705,0.8437825775837261,1.0725092542853107
16.03206412825651,0.27124084644901575,0.38659773831886746,0.6107540329648213,0.21152118036178869,0.1534765034378806,0.21482381529961084,0.49825564755693297,0.38092544594845507,0.2092231832631104,0.41782871063918936,0.616457320897711,0.8423601374601878,0.8320685812945077,0.6013243252655022,1.0064342244347875,1.2801098851870818,0.8117740091197521,0.9161794416712716,0.8320789191795837,0.6724582900350831
18.036072144288575,0.37236484751557186,0.5466783357525415,0.21253871887049328,0.2874169083264101,0.2745277070195322,0.06024634801954004,0.41217339305887896,0.40516039208194166,0.35397202897445595,0.30603191097093435,0.48879728208556056,0.7117946410268907,0.5745576614556176,1.1937697532577873,0.829927398861316,0.7837654718365297,1.030780102603525,0.6285991170747862,0.6995765300450534,0.8665637914956881
20.040080160320638,0.10708239415177373,0.3060274780087848,0.3216136392565027,0.2297010887175328,0.3578994002286548,0.4709667139247643,0.7673937228039627,0.4250721051282244,0.4416666207064095,0.37526735940862316,1.0959103408465527,0.9904935515956143,0.9398215710650331,0.9057800896090599,0.9702037136672117,0.9304871235877076,0.6841620876064695,0.8993723868884869,0.6754188107783061,0.9063730511420214
22.0440881763527,0.04298283333505104,0.42143430130501597,0.43878311838306466,0.9193854988919166,0.38826488343863486,0.48704654486158183,0.4197947224538107,0.19300146887095293,0.6553016392978634,0.5771236829322142,0.8306074880972111,1.4346134009514317,0.918758199644517,0.6458891631425416,0.8999010342594744,1.030608825522437,1.261409865625364,0.8088465964071156,0.6102514815901313,1.0901044786810556
24.04809619238477,0.6208385727459785,0.2807546923784213,0.7431910455245889,0.18226197077891293,0.5800036020974232,0.9007233084993649,0.2645249183112314,0.34937263741681474,0.48256245635489736,0.3619370525141293,0.6865124421574389,0.8754010950358722,0.9111080862351703,0.9487054926773475,1.1004650747522362,0.8259053268800916,0.907886332904017,0.9597781127474914,0.9925517748411267,0.9821976182789537
26.052104208416832,0.1876515223041162,0.5114968034785482,0.28532346577212175,0.592502694644379,0.3138993616705821,0.8077710895208506,0.34113355005009527,0.4333719052762076,0.6604876519912767,0.2516113452305517,1.0849853635618587,1.1665521104456902,1.0763110316475364,1.0885013132191865,0.6813395751680471,1.0078297483504788,1.0936857181176645,1.1435724474314328,0.8593140536705839,0.8659763535396137
28.056112224448896,0.5776286775246219,0.7935652414602816,0.21064004369155043,0.5690634623102568,0.5841132494534806,0.6885012649592581,0.2847465484281796,0.26804536798694073,0.6365250037271755,0.5915336252504332,0.9173165555470761,1.1394194705820646,1.2389129015886375,0.9506446691454755,1.2137291533292056,1.0568326524367146,1.0072795351713086,0.989859844640202,1.1814589635242272,1.09725225396121
30.06012024048096,0.615733022564406,0.6349240943946258,0.4296295081795325,0.6120851919274314,0.6242489471549669,0.42276416888995716,0.938789354724182,0.6604010366775882,0.32737375305470096,0.6969451742219966,1.5207995380247583,0.895189523895766,1.169254792901226,0.9597942505329282,0.891777055097502,1.0634610250882364,1.093104948376638,1.6492691635072494,1.0288052893585904,0.8395987065982942
32.06412825651302,0.40328735589986375,0.7556406106938185,0.8299428057468089,0.43408722627498597,0.7908989157941924,0.6807798753326277,0.762635721944226,0.9775822864761176,0.549146066744754,0.4474764570738301,1.152825833444205,0.6832956824360543,1.0798323334244748,1.10142874640436,1.2571437665343703,1.2929481398308973,0.9975097661637844,1.0681008870193414,0.9449995238231937,0.8726111789837891
34.06813627254509,0.45194917205845103,0.46669000099046803,0.6144317161007349,0.6980824529468845,0.6851902178495595,0.7952887077907604,0.6324524363591371,0.9205588734150191,0.5769206913359645,1.1738858913014796,1.1918310138596828,0.8751349482642359,1.0469266778691833,0.9308172660037083,1.2397886952416077,1.4901380778368534,0.8695344614228895,0.759248361404042,1.1048746809135424,1.1329916171751075
36.07214428857715,0.7856022245448813,0.48903724370862345,0.4462902553796575,0.756963238040517,0.6157761979267098,0.8032688538102983,0.7551162799065889,0.6459029724605054,0.491110011378199,0.35749931005470703,1.2042006163433394,1.071204651945011,1.1203408952267937,1.2339708371000004,1.3685549335208478,0.7694590009282234,1.0866808671855874,1.2032305137800927,0.9768735340697328,1.50670268134534
38.07615230460922,0.6007216138891347,0.8613043631672334,0.7328433531285796,0.44087684856014125,0.7246607894727752,0.7670880802483062,0.5132531170623122,0.7207696254916445,0.7016663479917389,0.4614305447364142,1.0629426282567915,1.1817660669010823,1.301229023670997,1.07176764654216,0.8207099947416554,1.1042936989192322,1.395912715487947,1.1226455789455112,1.0207377440107432,1.3751590462030832
40.080160320641276,0.7900296052554697,0.8306290384594599,0.9350823818208684,0.9292325435927936,0.4429382595943948,0.5309071252027885,0.821479186627545,0.8212293233682548,0.8214816704470227,1.4890184313167574,1.1523171539812025,1.1164399704557697,1.2483633511184749,1.3726221751095706,1.6948148395323224,1.3839193547172977,1.4504401264634819,1.117278893388242,1.0132985119919178,1.2309384031096375
42.08416833667334,0.8599437512395581,0.9728787771370445,0.9365660017995652,0.8760438993620843,0.6827118001728556,0.8975594931995782,0.5912006061934103,0.6984019277529229,0.648692939535104,0.7621404769781892,1.2671996321528438,1.0300631008280052,1.210706743120122,1.3256291694447508,1.3178443281045407,1.346623219777779,1.3039585951284132,1.1443639172469133,1.142985523771156,1.0059753695021494
44.0881763527054,1.23479302642229,0.39840827456923866,0.909113351162491,0.449318138849658,0.6774749399297016,0.9896514324810616,0.7847173169066809,0.556312357501727,0.6288005712355946,0.9077808628745235,1.6288163209246072,1.2745513860114468,1.226890701928618,1.0861028967970965,1.858992893553144,1.057195706643009,1.1860917279663736,1.3550286803448004,1.3919039062364438,1.463447724130725
46.09218436873747,0.6506438838369071,0.8400089280967293,0.8058315781610971,0.6663971406591709,1.2255060280453995,0.9235010146439366,0.3916886928488129,0.8340080731342199,0.6643599172266568,0.9672038771395792,1.6582389117341871,1.397948741272477,1.085511050187001,1.245328185155978,1.3582836846831114,1.7103624184814992,1.0171561144954748,1.53723251122538,1.3327000840896177,1.4642833172262306
48.09619238476954,0.6617892690459626,0.797346128439123,0.9212908725285942,0.993444455566527,0.5802341353213475,0.7533931695643131,0.7253043545003115,0.6896275702177603,1.173384264788722,0.9012897589246939,1.2998944734053162,1.1518068907072374,1.4704679726127692,1.4511796221536268,1.514704809880447,1.3176324896567757,1.2003290120685328,1.0085360177277343,1.484168070360384,1.4050713132213
50.1002004008016,0.5903752736747637,1.026124453952728,1.2669833039442995,1.0490451166520023,0.53867807135097,0.7457052499685225,1.0959342943790973,0.7010181714180166,0.9313159501710184,0.9974788752276401,1.1493955379689809,1.234837329882448,1.2492003021514846,1.0459551781452892,1.179015585220746,1.1157859931805019,1.2600562621641855,1.1948125648758603,1.017151080368423,1.747070110655669
